chromosome1,start1,end1,chromosome2,start2,end2,PET Count,Hypergeometric p-value,Bayes mixture 1,YY1peak1_start,YY1peak1_end,YY1peak2_start,YY1peak2_end,YY1_distance
chr8,128750000,128755000,chr8,128755000,128760000,22,2.55318871998545e-91,1,128749952,128750093,128755216,128755374,5272
chr8,128860000,128865000,chr8,128865000,128870000,15,7.33133998977286e-63,0.999,128863676,128863910,128866437,128866695,2773
chr8,128860000,128865000,chr8,128875000,128880000,8,9.79644071906558e-30,0.984,128863676,128863910,128877079,128877263,13378
chr8,128865000,128870000,chr8,128875000,128880000,8,4.91950299418289e-30,0.957,128866437,128866695,128877079,128877263,10605
chr8,128960000,128965000,chr8,128970000,128975000,10,2.02083389857137e-36,0.999,128961853,128962149,128971855,128972756,10304
chr8,130580000,130585000,chr8,130585000,130590000,23,4.86201688334825e-91,1,130580091,130580352,130586958,130587302,6908
chr8,13060000,13065000,chr8,13065000,13070000,11,1.29601839400319e-48,0.96,13061324,13061554,13065131,13065400,3826
chr8,130690000,130695000,chr8,130700000,130705000,8,2.05637299652089e-29,0.967,130694376,130694635,130703285,130703564,8919
chr8,130700000,130705000,chr8,130710000,130715000,8,2.79618243166846e-28,0.951,130703285,130703564,130713726,130714118,10497
chr8,131005000,131010000,chr8,131010000,131015000,13,9.66747633294059e-53,0.993,131004955,131005235,131012151,131012425,7193
chr8,134300000,134305000,chr8,134305000,134310000,11,4.21257252061049e-49,0.932,134300819,134301046,134309306,134309535,8488
chr8,135845000,135850000,chr8,135855000,135860000,8,6.6074441040029e-34,0.973,135844696,135845337,135855936,135856197,11050
chr8,142185000,142190000,chr8,142190000,142195000,14,5.44165073987967e-59,0.999,142189400,142189636,142193689,142193795,4224
chr8,142290000,142295000,chr8,142295000,142300000,13,3.02547406839108e-56,0.995,142290238,142290802,142299599,142299836,9197
chr8,142350000,142355000,chr8,142355000,142360000,16,7.56463040157367e-72,1,142350554,142350715,142357080,142357302,6556
chr8,144295000,144300000,chr8,144310000,144315000,7,1.38138999514512e-29,0.938,144295733,144295864,144313694,144313830,17963
chr8,144305000,144310000,chr8,144310000,144315000,21,3.08868385297247e-93,1,144309742,144309838,144313694,144313830,3972
chr8,144305000,144310000,chr8,144315000,144320000,12,3.57075622424598e-49,1,144309742,144309838,144317673,144318077,8085
chr8,144310000,144315000,chr8,144315000,144320000,17,4.92508169004921e-71,1,144313694,144313830,144317673,144318077,4113
chr8,144765000,144770000,chr8,144770000,144775000,19,1.05570265671046e-82,1,144766431,144766736,144771841,144771962,5318
chr8,144795000,144800000,chr8,144800000,144805000,21,2.16047994984773e-93,1,144798391,144798680,144802447,144802649,4012
chr8,144800000,144805000,chr8,144810000,144815000,9,2.79436453148787e-39,0.991,144802447,144802649,144812170,144812345,9709
chr8,144910000,144915000,chr8,144915000,144920000,11,4.10920622492134e-46,0.921,144911077,144911827,144918685,144918827,7304
chr8,145115000,145120000,chr8,145120000,145125000,33,1.2428036907444e-138,1,145115442,145116218,145123124,145123290,7377
chr8,145115000,145120000,chr8,145125000,145130000,20,5.26369254024899e-79,1,145115442,145116218,145129141,145129465,13473
chr8,145120000,145125000,chr8,145125000,145130000,38,4.8024026598902e-158,1,145123124,145123290,145129141,145129465,6096
chr8,145510000,145515000,chr8,145515000,145520000,24,5.0250234150283e-103,1,145514327,145514449,145514883,145515958,1032
chr8,145515000,145520000,chr8,145540000,145545000,9,7.58672633658369e-35,0.998,145514883,145515958,145543360,145543580,28049
chr8,145540000,145545000,chr8,145550000,145555000,10,5.07575150123934e-41,0.998,145543360,145543580,145550175,145550841,7038
chr8,145550000,145555000,chr8,145555000,145560000,24,5.27540108202723e-109,1,145550175,145550841,145555717,145555911,5306
chr8,145735000,145740000,chr8,145740000,145745000,16,3.21076474155651e-76,1,145734883,145735336,145743007,145743445,8116
chr8,145740000,145745000,chr8,145745000,145750000,26,2.64473605476013e-110,1,145743007,145743445,145747229,145748902,4839
chr8,145980000,145985000,chr8,145985000,145990000,12,7.75629564864756e-53,0.979,145980868,145981521,145987894,145988048,6776
chr8,145985000,145990000,chr8,146000000,146005000,7,1.94822253079616e-28,0.931,145987894,145988048,146000589,146000831,12739
chr8,145995000,146000000,chr8,146000000,146005000,34,2.93587443211286e-142,1,145995993,145996257,146000589,146000831,4585
chr8,146225000,146230000,chr8,146230000,146235000,14,2.04432615477422e-56,0.999,146228089,146228515,146229728,146230481,1802
chr8,15420000,15425000,chr8,15440000,15445000,7,1.86977811042763e-28,0.973,15420171,15420346,15440083,15440307,19936
chr8,15440000,15445000,chr8,15490000,15495000,7,3.31501870512484e-27,0.91,15440083,15440307,15493942,15494243,53897
chr8,19670000,19675000,chr8,19675000,19680000,16,3.13096971914305e-70,0.999,19674336,19675249,19675380,19675877,836
chr8,2025000,2030000,chr8,2030000,2035000,11,3.7586529059464e-49,0.936,2027662,2027840,2034542,2034690,6865
chr8,21890000,21895000,chr8,21895000,21900000,11,1.05240788308631e-46,0.937,21894332,21894531,21897601,21897890,3314
chr8,21915000,21920000,chr8,21920000,21925000,19,1.84454471914975e-80,1,21917238,21917683,21924247,21924541,6933
chr8,21920000,21925000,chr8,21925000,21930000,20,2.71833151645744e-86,1,21924247,21924541,21929710,21929888,5405
chr8,22085000,22090000,chr8,22090000,22095000,29,7.38607365699047e-127,1,22085188,22085567,22094824,22095154,9611
chr8,22445000,22450000,chr8,22450000,22455000,13,2.5012459087315e-56,0.996,22446607,22446798,22452734,22453020,6174
chr8,22450000,22455000,chr8,22455000,22460000,20,1.1595621373686e-86,1,22452734,22453020,22457079,22457541,4433
chr8,22515000,22520000,chr8,22530000,22535000,8,1.05732864876577e-31,0.982,22516180,22516564,22530549,22530849,14327
chr8,22525000,22530000,chr8,22530000,22535000,15,1.62795977088084e-64,1,22526439,22526949,22530549,22530849,4005
chr8,22530000,22535000,chr8,22535000,22540000,15,5.13363217970166e-62,1,22530549,22530849,22536593,22536721,5958
chr8,22755000,22760000,chr8,22760000,22765000,15,3.3815488141458e-60,0.999,22757514,22757751,22760230,22760394,2679
chr8,22755000,22760000,chr8,22765000,22770000,12,1.83804855892884e-46,1,22757514,22757751,22766557,22766761,9026
chr8,22760000,22765000,chr8,22770000,22775000,9,4.12070933955488e-37,0.992,22760230,22760394,22773061,22773258,12847
chr8,22765000,22770000,chr8,22770000,22775000,12,9.02822416883481e-50,0.965,22766557,22766761,22773061,22773258,6500
chr8,23305000,23310000,chr8,23310000,23315000,36,2.19370599541067e-148,1,23307878,23308046,23314637,23314840,6776
chr8,23305000,23310000,chr8,23315000,23320000,7,5.10633068756536e-27,0.902,23307878,23308046,23315006,23315463,7272
chr8,23310000,23315000,chr8,23315000,23320000,13,3.5584639881505e-52,0.991,23314637,23314840,23315006,23315463,496
chr8,23330000,23335000,chr8,23385000,23390000,12,2.03034855949205e-44,0.999,23329973,23330135,23386095,23387175,56581
chr8,23385000,23390000,chr8,23395000,23400000,8,2.67276279087562e-30,0.939,23386095,23387175,23396833,23396953,10258
chr8,23395000,23400000,chr8,23405000,23410000,10,3.74955059327732e-41,0.999,23396833,23396953,23405304,23405611,8564
chr8,26295000,26300000,chr8,26305000,26310000,9,6.51936181400147e-36,0.993,26295180,26295416,26307135,26307485,12012
chr8,29990000,29995000,chr8,29995000,30000000,13,6.33044780645494e-51,0.992,29994768,29995102,29999164,29999374,4334
chr8,30665000,30670000,chr8,30670000,30675000,12,3.35996082816954e-48,0.977,30669721,30669978,30670009,30670521,415
chr8,37595000,37600000,chr8,37605000,37610000,12,2.13708136413042e-49,1,37595053,37595443,37605481,37605632,10308
chr8,37675000,37680000,chr8,37680000,37685000,12,9.69785094257015e-50,0.965,37679274,37679517,37684094,37684323,4813
chr8,37705000,37710000,chr8,37710000,37715000,21,1.78538528763271e-88,1,37707224,37707647,37713917,37714162,6604
chr8,37705000,37710000,chr8,37720000,37725000,7,2.03174765589541e-26,0.931,37707224,37707647,37722019,37722257,14702
chr8,37995000,38000000,chr8,38010000,38015000,8,6.5944598163256e-30,0.981,37996285,37996497,38011328,38011757,15151
chr8,38205000,38210000,chr8,38235000,38240000,7,9.14081115146331e-27,0.928,38205462,38205649,38238251,38238683,32911
chr8,38645000,38650000,chr8,38650000,38655000,21,6.58422793903993e-88,1,38645596,38645834,38654556,38654699,8912
chr8,38720000,38725000,chr8,38725000,38730000,21,5.26498158654829e-89,1,38724287,38724521,38725116,38725400,854
chr8,41650000,41655000,chr8,41665000,41670000,12,7.10996910892162e-48,0.999,41650011,41650231,41669827,41670020,19802
chr8,41650000,41655000,chr8,41690000,41695000,8,4.39262349846637e-32,0.972,41650011,41650231,41692229,41692478,42232
chr8,41665000,41670000,chr8,41670000,41675000,31,5.61199968426758e-125,1,41669827,41670020,41670285,41670534,486
chr8,41665000,41670000,chr8,41675000,41680000,9,3.49214430704078e-34,0.986,41669827,41670020,41676345,41676600,6549
chr8,41670000,41675000,chr8,41675000,41680000,16,2.66825343293834e-63,0.999,41670285,41670534,41676345,41676600,6063
chr8,41670000,41675000,chr8,41690000,41695000,9,1.21068322732834e-33,0.994,41670285,41670534,41692229,41692478,21944
chr8,42975000,42980000,chr8,42985000,42990000,8,1.89946640551545e-33,0.979,42979617,42979764,42989494,42989773,9943
chr8,48090000,48095000,chr8,48095000,48100000,11,5.58575601328562e-46,0.936,48091864,48092071,48096343,48096475,4441
chr8,50035000,50040000,chr8,50040000,50045000,14,2.29274198712009e-59,0.994,50037930,50038392,50042366,50042554,4299
chr8,55060000,55065000,chr8,55075000,55080000,7,5.14567472118079e-28,0.95,55060801,55061031,55078366,55078662,17598
chr8,56755000,56760000,chr8,56765000,56770000,10,9.78802527733481e-40,0.998,56756094,56756383,56765781,56766237,9770
chr8,56825000,56830000,chr8,56830000,56835000,14,6.63094336732386e-61,0.995,56826242,56826653,56832173,56832420,5849
chr8,56830000,56835000,chr8,56840000,56845000,13,3.40531245885397e-51,1,56832173,56832420,56843139,56843390,10968
chr8,59715000,59720000,chr8,59720000,59725000,12,2.54515822782121e-50,0.985,59717750,59717966,59720615,59720802,2850
chr8,59750000,59755000,chr8,59765000,59770000,7,1.11525564915616e-27,0.926,59754696,59754891,59769075,59769305,14396
chr8,61935000,61940000,chr8,61945000,61950000,8,5.86181483208974e-32,0.973,61936100,61936368,61944987,61945142,8830
chr8,62595000,62600000,chr8,62605000,62610000,10,2.28083393541061e-39,0.998,62597564,62597721,62606245,62606430,8695
chr8,62605000,62610000,chr8,62610000,62615000,17,3.34745111357528e-73,1,62606245,62606430,62613018,62613214,6778
chr8,6655000,6660000,chr8,6660000,6665000,14,1.06829515391952e-62,1,6658324,6658488,6662972,6663190,4675
chr8,67965000,67970000,chr8,67970000,67975000,19,4.90145050380489e-81,1,67967252,67967527,67973693,67974996,6955
chr8,68250000,68255000,chr8,68255000,68260000,15,7.51193320397121e-60,0.999,68251852,68252001,68255356,68256343,3923
chr8,74245000,74250000,chr8,74255000,74260000,8,3.92775170183718e-31,0.959,74246307,74246462,74255938,74256128,9648
chr8,74245000,74250000,chr8,74265000,74270000,12,1.71480938609672e-47,1,74246307,74246462,74268522,74268954,22353
chr8,74255000,74260000,chr8,74265000,74270000,10,3.38535220010994e-40,0.998,74255938,74256128,74268522,74268954,12705
chr8,74265000,74270000,chr8,74280000,74285000,13,2.23733363915124e-50,1,74268522,74268954,74283915,74284267,15353
chr8,74280000,74285000,chr8,74290000,74295000,16,1.12957226424628e-63,1,74283915,74284267,74292449,74292669,8468
chr8,74280000,74285000,chr8,74305000,74310000,9,1.01424097986862e-33,0.99,74283915,74284267,74309085,74309268,25085
chr8,74885000,74890000,chr8,74895000,74900000,9,6.11547660225637e-35,0.992,74888348,74888809,74898795,74898947,10292
chr8,80670000,80675000,chr8,80675000,80680000,12,2.465302240068e-50,0.979,80673233,80673447,80677495,80677730,4272
chr8,8100000,8105000,chr8,8105000,8110000,13,1.48393878437627e-53,0.996,8101993,8102422,8105393,8105590,3284
chr8,8430000,8435000,chr8,8435000,8440000,14,1.37543157815139e-59,0.999,8433093,8433408,8435981,8436141,2810
chr8,87520000,87525000,chr8,87525000,87530000,15,8.65763682233448e-64,1,87520342,87521174,87526445,87526600,5764
chr8,90740000,90745000,chr8,90745000,90750000,15,3.22823259443408e-63,1,90741140,90741611,90747799,90747929,6488
chr8,91230000,91235000,chr8,91235000,91240000,14,5.87619386617349e-58,0.997,91233616,91234146,91237059,91237293,3295
chr8,92045000,92050000,chr8,92050000,92055000,13,1.03444204349051e-53,0.989,92049000,92049214,92052655,92053322,3881
chr8,95810000,95815000,chr8,95815000,95820000,16,1.85236850530279e-70,1,95809932,95810156,95818422,95818562,8448
chr8,96110000,96115000,chr8,96125000,96130000,16,6.69841740786587e-64,1,96114809,96115063,96128382,96128641,13575
chr8,96235000,96240000,chr8,96240000,96245000,31,2.30918691455935e-132,1,96238719,96239006,96241133,96241322,2365
chr8,96235000,96240000,chr8,96245000,96250000,9,7.30419342371523e-34,0.982,96238719,96239006,96249442,96249661,10689
chr8,96240000,96245000,chr8,96245000,96250000,16,5.95608293512106e-65,1,96241133,96241322,96249442,96249661,8324
chr8,97615000,97620000,chr8,97625000,97630000,10,8.8148536496033e-41,0.999,97618028,97618286,97628580,97628712,10489
chr8,98800000,98805000,chr8,98810000,98815000,11,1.75157214203488e-43,0.999,98804308,98804463,98811721,98811861,7405
chr8,99850000,99855000,chr8,99855000,99860000,15,1.17768970720856e-66,1,99853163,99853401,99855599,99855757,2396
chr8,99915000,99920000,chr8,99920000,99925000,16,1.6779161666602e-68,1,99916909,99917074,99923033,99923242,6146
chr9,100700000,100705000,chr9,100715000,100720000,20,6.09291509332717e-76,1,100700473,100700827,100716851,100717164,16357
chr9,100700000,100705000,chr9,100720000,100725000,13,1.96561474223408e-47,1,100700473,100700827,100723094,100723421,22607
chr9,100710000,100715000,chr9,100715000,100720000,25,7.74562958411325e-112,1,100713248,100713507,100716851,100717164,3630
chr9,100715000,100720000,chr9,100720000,100725000,38,5.2758672869739e-149,1,100716851,100717164,100723094,100723421,6250
chr9,100715000,100720000,chr9,100725000,100730000,8,2.1918731780571e-29,0.942,100716851,100717164,100724943,100725136,8032
chr9,100720000,100725000,chr9,100725000,100730000,29,1.50293963078536e-119,1,100723094,100723421,100724943,100725136,1782
chr9,100795000,100800000,chr9,100810000,100815000,12,6.16643383315229e-47,1,100797113,100797253,100812726,100812911,15635
chr9,100930000,100935000,chr9,100935000,100940000,11,4.53970986278509e-47,0.9,100931387,100931585,100936824,100937035,5443
chr9,100945000,100950000,chr9,100950000,100955000,17,7.12672487737037e-71,1,100946711,100947159,100954425,100954554,7554
chr9,101020000,101025000,chr9,101025000,101030000,18,4.48444119210069e-81,1,101022919,101023264,101026161,101026283,3130
chr9,101040000,101045000,chr9,101050000,101055000,8,2.79901426521499e-32,0.963,101044220,101044406,101054110,101054341,9912
chr9,101050000,101055000,chr9,101055000,101060000,34,1.58936553028992e-148,1,101054110,101054341,101057574,101057711,3417
chr9,101050000,101055000,chr9,101070000,101075000,7,6.32448230001176e-26,0.929,101054110,101054341,101073897,101074112,19779
chr9,101055000,101060000,chr9,101070000,101075000,12,2.41405731469689e-44,1,101057574,101057711,101073897,101074112,16362
chr9,101055000,101060000,chr9,101075000,101080000,8,3.24884776962805e-29,0.983,101057574,101057711,101077897,101078110,20361
chr9,101070000,101075000,chr9,101075000,101080000,33,4.52814666697574e-133,1,101073897,101074112,101077897,101078110,3999
chr9,101550000,101555000,chr9,101555000,101560000,15,1.89122116560906e-64,0.999,101553481,101553730,101558619,101559049,5228
chr9,101550000,101555000,chr9,101565000,101570000,7,1.60022615949888e-25,0.901,101553481,101553730,101569858,101570101,16374
chr9,101565000,101570000,chr9,101570000,101575000,32,7.53723576451558e-128,1,101569858,101570101,101570703,101570932,838
chr9,101570000,101575000,chr9,101580000,101585000,9,2.5136136865638e-34,0.992,101570703,101570932,101581143,101581457,10482
chr9,101595000,101600000,chr9,101610000,101615000,7,6.82597349624763e-26,0.91,101595204,101595944,101614323,101614530,18852
chr9,101610000,101615000,chr9,101615000,101620000,24,1.39357349759172e-99,1,101614323,101614530,101619412,101619614,5086
chr9,101845000,101850000,chr9,101855000,101860000,18,6.68792287203898e-70,1,101848580,101848785,101855224,101855429,6644
chr9,101845000,101850000,chr9,101860000,101865000,13,1.01620888745588e-49,1,101848580,101848785,101864193,101864381,15604
chr9,101845000,101850000,chr9,101865000,101870000,12,2.0532885576315e-45,1,101848580,101848785,101866888,101867971,18747
chr9,101855000,101860000,chr9,101860000,101865000,20,2.01256461450317e-84,1,101855224,101855429,101864193,101864381,8960
chr9,101855000,101860000,chr9,101865000,101870000,14,4.33433771321976e-57,1,101855224,101855429,101866888,101867971,12103
chr9,101860000,101865000,chr9,101865000,101870000,20,2.98250943727287e-85,1,101864193,101864381,101866888,101867971,3142
chr9,104125000,104130000,chr9,104130000,104135000,15,9.05187225897348e-62,0.998,104129770,104129928,104132589,104132746,2818
chr9,107525000,107530000,chr9,107535000,107540000,12,1.05509215886122e-52,1,107526282,107526777,107537498,107537860,11149
chr9,108405000,108410000,chr9,108415000,108420000,15,2.64850687008691e-63,1,108409097,108409330,108418389,108418659,9310
chr9,111875000,111880000,chr9,111885000,111890000,9,3.81330642718688e-37,0.994,111876951,111877092,111885254,111885515,8363
chr9,111880000,111885000,chr9,111885000,111890000,18,4.59903494113665e-77,0.999,111881596,111882568,111885254,111885515,3302
chr9,114945000,114950000,chr9,114955000,114960000,17,9.28386907397339e-67,1,114945327,114945485,114957469,114957663,12160
chr9,115910000,115915000,chr9,115915000,115920000,17,1.26735312067454e-70,1,115912997,115913503,115918214,115918522,5118
chr9,116115000,116120000,chr9,116125000,116130000,12,1.4599712452678e-48,1,116117570,116117754,116126167,116126436,8639
chr9,116315000,116320000,chr9,116320000,116325000,12,1.50745161610784e-52,0.972,116316569,116316726,116321499,116321712,4958
chr9,117065000,117070000,chr9,117070000,117075000,13,3.84850667967229e-57,0.997,117068105,117068382,117072772,117072988,4636
chr9,117245000,117250000,chr9,117250000,117255000,13,2.29144297795928e-53,0.991,117247136,117247328,117249948,117250130,2807
chr9,119215000,119220000,chr9,119220000,119225000,13,6.37689003400587e-55,0.995,119218786,119218925,119221942,119222215,3223
chr9,123600000,123605000,chr9,123605000,123610000,67,3.39769262237571e-240,1,123604254,123604519,123604680,123605870,888
chr9,123600000,123605000,chr9,123635000,123640000,10,5.26705034623204e-30,0.993,123604254,123604519,123637695,123640283,34602
chr9,123600000,123605000,chr9,123640000,123645000,16,1.01713942303431e-48,1,123604254,123604519,123640303,123641374,36452
chr9,123605000,123610000,chr9,123635000,123640000,14,8.53357029178653e-44,1,123604680,123605870,123637695,123640283,33714
chr9,123605000,123610000,chr9,123640000,123645000,15,1.14917991220321e-45,1,123604680,123605870,123640303,123641374,35563
chr9,123605000,123610000,chr9,123655000,123660000,8,1.7808826934998e-22,0.937,123604680,123605870,123659153,123659873,54238
chr9,123635000,123640000,chr9,123640000,123645000,23,1.71255399362524e-76,1,123637695,123640283,123640303,123641374,1849
chr9,123635000,123640000,chr9,123655000,123660000,14,1.72608374538736e-43,1,123637695,123640283,123659153,123659873,20524
chr9,123640000,123645000,chr9,123655000,123660000,39,7.70409910244499e-132,1,123640303,123641374,123659153,123659873,18674
chr9,123880000,123885000,chr9,123885000,123890000,18,3.79750180909757e-77,1,123883915,123884185,123885072,123885245,1108
chr9,123880000,123885000,chr9,123895000,123900000,8,2.01415169248451e-31,0.977,123883915,123884185,123895496,123895689,11542
chr9,123980000,123985000,chr9,123985000,123990000,24,9.86951561404711e-104,1,123980998,123981322,123985232,123985538,4225
chr9,124025000,124030000,chr9,124040000,124045000,8,2.59460708719162e-31,0.988,124027536,124027775,124044155,124044414,16629
chr9,124025000,124030000,chr9,124045000,124050000,7,1.07594312203006e-26,0.947,124027536,124027775,124049178,124049573,21720
chr9,124040000,124045000,chr9,124045000,124050000,14,9.71682946481567e-57,0.998,124044155,124044414,124049178,124049573,5091
chr9,125015000,125020000,chr9,125025000,125030000,13,3.93304791460191e-52,1,125016672,125016902,125026741,125027393,10280
chr9,126075000,126080000,chr9,126085000,126090000,8,1.06733498597666e-30,0.972,126078625,126078993,126088917,126089317,10308
chr9,126085000,126090000,chr9,126095000,126100000,15,2.25891525170714e-58,1,126088917,126089317,126097895,126098100,8880
chr9,126095000,126100000,chr9,126105000,126110000,12,7.81827551212197e-46,1,126097895,126098100,126105746,126106073,7912
chr9,126120000,126125000,chr9,126145000,126150000,12,6.60083981237527e-48,1,126122610,126123301,126147710,126147982,24890
chr9,126145000,126150000,chr9,126155000,126160000,11,4.96391383362307e-44,0.999,126147710,126147982,126158175,126158437,10460
chr9,126900000,126905000,chr9,126905000,126910000,11,2.4816460836528e-46,0.943,126900806,126900988,126907010,126907359,6287
chr9,126955000,126960000,chr9,126965000,126970000,8,2.83745218333627e-31,0.973,126959427,126959888,126964866,126965229,5390
chr9,128040000,128045000,chr9,128045000,128050000,23,9.24998022804093e-94,1,128041123,128041248,128047225,128047453,6153
chr9,128150000,128155000,chr9,128160000,128165000,7,1.61273666959564e-27,0.902,128154111,128154302,128160012,128160236,5917
chr9,129970000,129975000,chr9,129975000,129980000,19,1.0199041996557e-80,1,129971569,129971789,129976718,129976976,5168
chr9,130185000,130190000,chr9,130205000,130210000,8,3.89135292505809e-29,0.977,130186176,130186821,130208318,130208523,21922
chr9,130305000,130310000,chr9,130315000,130320000,9,1.75341821814664e-35,0.994,130308703,130309214,130318319,130318571,9486
chr9,130460000,130465000,chr9,130465000,130470000,19,9.64981259595418e-80,1,130461492,130461757,130469173,130469363,7643
chr9,130460000,130465000,chr9,130475000,130480000,13,2.75582916458161e-50,1,130461492,130461757,130477280,130478684,16357
chr9,130495000,130500000,chr9,130500000,130505000,11,1.96860367215219e-45,0.92,130496916,130497797,130504782,130504914,7491
chr9,130505000,130510000,chr9,130525000,130530000,8,4.23128438290805e-32,0.987,130505243,130505378,130526443,130526726,21274
chr9,130555000,130560000,chr9,130560000,130565000,19,4.25003779057431e-82,1,130558310,130558489,130564894,130565075,6585
chr9,130585000,130590000,chr9,130590000,130595000,21,3.45465881400608e-84,1,130587908,130588132,130590591,130591100,2825
chr9,130585000,130590000,chr9,130615000,130620000,8,2.68556176913275e-29,0.97,130587908,130588132,130615159,130615448,27283
chr9,130585000,130590000,chr9,130620000,130625000,7,2.03444957482621e-26,0.94,130587908,130588132,130624400,130624924,36642
chr9,130590000,130595000,chr9,130615000,130620000,7,3.51523212839362e-26,0.931,130590591,130591100,130615159,130615448,24458
chr9,130590000,130595000,chr9,130620000,130625000,8,2.25857587015194e-31,0.987,130590591,130591100,130624400,130624924,33816
chr9,130615000,130620000,chr9,130620000,130625000,18,7.86592031772543e-75,1,130615159,130615448,130624400,130624924,9358
chr9,130655000,130660000,chr9,130665000,130670000,10,2.86777840740929e-39,0.999,130659756,130659959,130665840,130666127,6126
chr9,130655000,130660000,chr9,130670000,130675000,8,2.05102095313776e-29,0.975,130659756,130659959,130673647,130673760,13846
chr9,130665000,130670000,chr9,130670000,130675000,20,4.90876524014396e-83,1,130665840,130666127,130673647,130673760,7720
chr9,130665000,130670000,chr9,130675000,130680000,12,4.85336281818949e-50,0.998,130665840,130666127,130679103,130679498,13317
chr9,130670000,130675000,chr9,130675000,130680000,24,1.21470330823558e-101,1,130673647,130673760,130679103,130679498,5597
chr9,130855000,130860000,chr9,130875000,130880000,9,1.18433397313545e-34,0.995,130856373,130856799,130877839,130878158,21412
chr9,130880000,130885000,chr9,130885000,130890000,26,3.59728882273567e-116,1,130879922,130880203,130889807,130890137,9909
chr9,130900000,130905000,chr9,130910000,130915000,21,1.37144099765367e-80,1,130902868,130903080,130912850,130913187,10044
chr9,130910000,130915000,chr9,130940000,130945000,11,3.02632138620506e-35,0.998,130912850,130913187,130943833,130943985,30890
chr9,130940000,130945000,chr9,130950000,130955000,15,3.48045035402017e-52,1,130943833,130943985,130953517,130954608,10153
chr9,130950000,130955000,chr9,130955000,130960000,23,1.06435018554449e-82,1,130953517,130954608,130955058,130955570,1251
chr9,131040000,131045000,chr9,131055000,131060000,12,3.33388831476552e-41,1,131039939,131040192,131058586,131059524,18989
chr9,131040000,131045000,chr9,131060000,131065000,8,5.95759624274907e-26,0.97,131039939,131040192,131061311,131061573,21376
chr9,131040000,131045000,chr9,131080000,131085000,9,8.0184556685601e-28,0.981,131039939,131040192,131083885,131085832,44793
chr9,131055000,131060000,chr9,131060000,131065000,34,2.13360904722027e-125,1,131058586,131059524,131061311,131061573,2387
chr9,131060000,131065000,chr9,131080000,131085000,25,9.36435470012207e-83,1,131061311,131061573,131083885,131085832,23416
chr9,131120000,131125000,chr9,131125000,131130000,17,2.16008375551651e-70,1,131124469,131124698,131127226,131127502,2780
chr9,131125000,131130000,chr9,131130000,131135000,37,1.88703398913541e-152,1,131127226,131127502,131133504,131134008,6392
chr9,131125000,131130000,chr9,131170000,131175000,14,9.18523862502391e-55,0.999,131127226,131127502,131174743,131175024,47519
chr9,131130000,131135000,chr9,131170000,131175000,8,4.41358080135589e-29,0.969,131133504,131134008,131174743,131175024,41127
chr9,131410000,131415000,chr9,131420000,131425000,11,2.32775675066615e-40,0.999,131410645,131410815,131424468,131424599,13803
chr9,131420000,131425000,chr9,131450000,131455000,8,9.20611353476916e-27,0.965,131424468,131424599,131450712,131452653,27149
chr9,131450000,131455000,chr9,131455000,131460000,19,2.4448966692149e-73,1,131450712,131452653,131459387,131459644,7833
chr9,131450000,131455000,chr9,131460000,131465000,10,1.48902929258141e-36,0.998,131450712,131452653,131464586,131465286,13253
chr9,131455000,131460000,chr9,131460000,131465000,15,4.02961528989204e-59,0.999,131459387,131459644,131464586,131465286,5420
chr9,131625000,131630000,chr9,131630000,131635000,16,1.34696315281649e-65,1,131625924,131626156,131632582,131632905,6703
chr9,131830000,131835000,chr9,131840000,131845000,9,9.40913791923125e-36,0.99,131831684,131832106,131843131,131843747,11544
chr9,132005000,132010000,chr9,132020000,132025000,8,2.25966135448991e-30,0.969,132008939,132009088,132020746,132020964,11841
chr9,132350000,132355000,chr9,132355000,132360000,16,3.76124669824187e-68,1,132350381,132350511,132358237,132358792,8068
chr9,132430000,132435000,chr9,132440000,132445000,15,9.17298085319505e-56,1,132431431,132431593,132444769,132445012,13378
chr9,132495000,132500000,chr9,132500000,132505000,34,3.76020967475121e-133,1,132499640,132499821,132499848,132500595,491
chr9,132495000,132500000,chr9,132515000,132520000,14,1.58470840735575e-49,0.999,132499640,132499821,132518632,132518778,18974
chr9,132495000,132500000,chr9,132535000,132540000,9,4.89545753448348e-31,0.983,132499640,132499821,132539310,132539727,39788
chr9,132495000,132500000,chr9,132550000,132555000,12,3.24890513117111e-41,0.995,132499640,132499821,132552300,132552989,52914
chr9,132500000,132505000,chr9,132515000,132520000,15,7.43152528074136e-54,1,132499848,132500595,132518632,132518778,18483
chr9,132500000,132505000,chr9,132535000,132540000,12,8.80711779479722e-43,0.999,132499848,132500595,132539310,132539727,39297
chr9,132515000,132520000,chr9,132535000,132540000,9,6.86835361187662e-31,0.998,132518632,132518778,132539310,132539727,20813
chr9,132535000,132540000,chr9,132550000,132555000,8,8.86254181496584e-27,0.968,132539310,132539727,132552300,132552989,13126
chr9,132550000,132555000,chr9,132565000,132570000,10,1.12978728609231e-33,0.999,132552300,132552989,132564990,132565749,12725
chr9,132715000,132720000,chr9,132725000,132730000,19,7.29251999261305e-76,1,132719798,132719981,132725312,132725580,5556
chr9,132895000,132900000,chr9,132900000,132905000,18,5.35243648269914e-73,1,132899566,132899841,132900530,132900705,914
chr9,132900000,132905000,chr9,132910000,132915000,9,5.92957300073005e-36,0.983,132900530,132900705,132912910,132913486,12580
