chromosome1,start1,end1,chromosome2,start2,end2,PET Count,Hypergeometric p-value,Bayes mixture 1,YY1peak1_start,YY1peak1_end,YY1peak2_start,YY1peak2_end,YY1_distance
chr7,100720000,100725000,chr7,100725000,100730000,19,1.80476310481774e-82,1,100720871,100721183,100728438,100729019,7701
chr7,100740000,100745000,chr7,100785000,100790000,8,1.65470268532838e-28,0.959,100743370,100743780,100787299,100787558,43853
chr7,100780000,100785000,chr7,100785000,100790000,16,3.34672476579878e-66,1,100781573,100782214,100787299,100787558,5535
chr7,100785000,100790000,chr7,100795000,100800000,13,8.83744328508709e-53,0.998,100787299,100787558,100797556,100797912,10305
chr7,102510000,102515000,chr7,102515000,102520000,14,2.7681692579975e-55,0.999,102514638,102514827,102516137,102516687,1679
chr7,1030000,1035000,chr7,1065000,1070000,9,3.15524531749879e-37,0.992,1032793,1033097,1068489,1068727,35663
chr7,104585000,104590000,chr7,104620000,104625000,7,1.39258786202638e-25,0.951,104585504,104585865,104623929,104624891,38725
chr7,106415000,106420000,chr7,106420000,106425000,21,2.03060789572626e-87,1,106415899,106416390,106420330,106420733,4387
chr7,1065000,1070000,chr7,1080000,1085000,8,3.95892324885452e-32,0.994,1068489,1068727,1083961,1084289,15517
chr7,10975000,10980000,chr7,10980000,10985000,21,6.58376983690702e-88,1,10979590,10979820,10980005,10980317,456
chr7,116310000,116315000,chr7,116325000,116330000,9,5.19567021153865e-32,0.99,116311865,116312414,116327941,116328254,15958
chr7,116410000,116415000,chr7,116415000,116420000,13,1.35454769517607e-51,0.99,116412437,116412802,116416633,116416865,4129
chr7,120915000,120920000,chr7,120935000,120940000,10,6.430563013593e-37,1,120918820,120919073,120938632,120939085,19912
chr7,120935000,120940000,chr7,120950000,120955000,8,2.89180278915651e-29,0.982,120938632,120939085,120953796,120954414,15246
chr7,128500000,128505000,chr7,128505000,128510000,15,5.06451940335442e-60,1,128502538,128503110,128509487,128509811,6825
chr7,128690000,128695000,chr7,128695000,128700000,14,1.18918548036031e-60,0.999,128694413,128694703,128694742,128695470,548
chr7,129460000,129465000,chr7,129465000,129470000,18,3.60784680151631e-75,1,129464733,129465059,129465533,129465879,810
chr7,129465000,129470000,chr7,129470000,129475000,21,1.19159406939236e-85,1,129465533,129465879,129471295,129471741,5812
chr7,129585000,129590000,chr7,129590000,129595000,21,1.70906425189715e-89,1,129588824,129589065,129592531,129592984,3813
chr7,129585000,129590000,chr7,129595000,129600000,9,8.77381509560597e-33,0.993,129588824,129589065,129598514,129598808,9716
chr7,129590000,129595000,chr7,129595000,129600000,14,1.30495501964541e-58,0.999,129592531,129592984,129598514,129598808,5903
chr7,129840000,129845000,chr7,129845000,129850000,20,4.20765288222859e-87,1,129844557,129844883,129845020,129845493,536
chr7,130520000,130525000,chr7,130530000,130535000,14,2.98457739971807e-51,1,130523574,130523823,130530283,130530836,6861
chr7,130520000,130525000,chr7,130535000,130540000,11,1.37244974974486e-40,1,130523574,130523823,130538362,130538663,14814
chr7,130530000,130535000,chr7,130535000,130540000,32,1.22674724654421e-123,1,130530283,130530836,130538362,130538663,7953
chr7,130535000,130540000,chr7,130560000,130565000,9,3.13232616084824e-32,0.985,130538362,130538663,130560171,130560435,21790
chr7,130535000,130540000,chr7,130570000,130575000,9,7.44464747145206e-30,0.982,130538362,130538663,130571982,130572434,33695
chr7,130560000,130565000,chr7,130570000,130575000,18,8.92954206198275e-65,1,130560171,130560435,130571982,130572434,11905
chr7,130560000,130565000,chr7,130575000,130580000,8,1.52768684509909e-27,0.977,130560171,130560435,130578909,130579769,19036
chr7,130570000,130575000,chr7,130575000,130580000,45,1.05857120000604e-170,1,130571982,130572434,130578909,130579769,7131
chr7,130570000,130575000,chr7,130580000,130585000,8,1.85192411942202e-25,0.966,130571982,130572434,130581782,130582049,9707
chr7,130575000,130580000,chr7,130580000,130585000,47,3.13914764562903e-184,1,130578909,130579769,130581782,130582049,2576
chr7,130575000,130580000,chr7,130595000,130600000,10,8.35518541507791e-34,0.997,130578909,130579769,130597883,130598421,18813
chr7,130580000,130585000,chr7,130595000,130600000,12,2.77814630847821e-41,0.999,130581782,130582049,130597883,130598421,16236
chr7,130725000,130730000,chr7,130750000,130755000,7,5.81307097037069e-27,0.949,130725238,130725478,130753987,130754305,28788
chr7,131225000,131230000,chr7,131230000,131235000,46,7.23787971804807e-193,1,131229722,131230001,131231497,131231619,1696
chr7,134195000,134200000,chr7,134200000,134205000,11,1.92703916563268e-44,0.958,134199395,134199599,134200629,134200936,1285
chr7,134575000,134580000,chr7,134580000,134585000,20,4.03456800196572e-75,1,134575959,134576405,134584111,134584398,8072
chr7,134915000,134920000,chr7,134920000,134925000,14,2.32717171209367e-57,1,134917500,134917752,134922878,134923185,5405
chr7,140095000,140100000,chr7,140100000,140105000,10,1.39456009560583e-39,0.905,140098117,140098493,140103649,140104123,5581
chr7,142980000,142985000,chr7,142985000,142990000,24,5.76366760381671e-100,1,142982592,142982812,142985033,142985719,2674
chr7,1465000,1470000,chr7,1470000,1475000,11,2.40813438411081e-50,0.952,1465223,1465507,1472198,1472423,6945
chr7,148820000,148825000,chr7,148845000,148850000,7,1.47530910078089e-27,0.96,148823128,148824317,148845060,148845299,21457
chr7,148840000,148845000,chr7,148845000,148850000,15,6.20633944785153e-61,1,148844291,148844688,148845060,148845299,690
chr7,150920000,150925000,chr7,150925000,150930000,16,3.77944052236208e-68,0.999,150924095,150924654,150929289,150929709,5124
chr7,150920000,150925000,chr7,150930000,150935000,7,3.83990221452553e-29,0.927,150924095,150924654,150930185,150930491,5963
chr7,150925000,150930000,chr7,150930000,150935000,20,1.30966665741081e-88,1,150929289,150929709,150930185,150930491,839
chr7,1540000,1545000,chr7,1545000,1550000,19,1.36835052486259e-79,1,1543834,1544444,1546640,1546840,2601
chr7,1540000,1545000,chr7,1570000,1575000,8,1.82584363544486e-31,0.971,1543834,1544444,1573527,1573766,29507
chr7,1545000,1550000,chr7,1550000,1555000,14,9.80940476436588e-60,0.999,1546640,1546840,1553030,1553257,6403
chr7,154995000,155000000,chr7,155020000,155025000,10,2.80152239106169e-38,0.997,154996907,154997563,155021897,155022268,24847
chr7,156695000,156700000,chr7,156700000,156705000,11,2.65884349368981e-47,0.963,156696225,156696532,156701612,156701900,5377
chr7,1570000,1575000,chr7,1575000,1580000,24,8.04653864308426e-106,1,1573527,1573766,1576877,1577177,3380
chr7,1605000,1610000,chr7,1610000,1615000,18,1.92702199694683e-76,1,1609485,1609874,1610595,1610873,1054
chr7,20815000,20820000,chr7,20835000,20840000,7,2.53493651242334e-26,0.952,20817688,20817881,20837956,20838205,20296
chr7,23300000,23305000,chr7,23310000,23315000,22,3.98686016621233e-85,1,23301501,23301752,23312703,23313055,11252
chr7,25005000,25010000,chr7,25010000,25015000,23,4.51950810321688e-97,1,25006022,25006252,25010871,25011216,4906
chr7,25010000,25015000,chr7,25015000,25020000,16,9.70675414326846e-68,0.998,25010871,25011216,25019689,25020156,8879
chr7,25015000,25020000,chr7,25020000,25025000,13,1.25155292145497e-53,0.995,25019689,25020156,25020464,25020702,660
chr7,25895000,25900000,chr7,25900000,25905000,24,7.87100144187315e-100,1,25896514,25896936,25902014,25902305,5434
chr7,27150000,27155000,chr7,27160000,27165000,8,6.98558932923415e-32,0.981,27154535,27155161,27163685,27164010,8999
chr7,27160000,27165000,chr7,27170000,27175000,8,2.98494377720398e-31,0.974,27163685,27164010,27170383,27170915,6801
chr7,27170000,27175000,chr7,27175000,27180000,15,5.37534004042097e-62,1,27170383,27170915,27175530,27175790,5011
chr7,37955000,37960000,chr7,37960000,37965000,17,2.70616388599749e-78,1,37956688,37956905,37960084,37960296,3393
chr7,39620000,39625000,chr7,39625000,39630000,10,3.03543775844566e-40,0.905,39620036,39620295,39629311,39629589,9284
chr7,44605000,44610000,chr7,44610000,44615000,14,3.6240101699425e-63,0.996,44605178,44605352,44613265,44613762,8248
chr7,44610000,44615000,chr7,44620000,44625000,10,4.0319252760694e-41,0.999,44613265,44613762,44621636,44622292,8450
chr7,50510000,50515000,chr7,50515000,50520000,29,5.31989392511492e-125,1,50514333,50514703,50517882,50518259,3552
chr7,50510000,50515000,chr7,50535000,50540000,6,2.89893093973403e-22,0.901,50514333,50514703,50535721,50535968,21326
chr7,5525000,5530000,chr7,5530000,5535000,11,1.80979199906139e-46,0.937,5526528,5526818,5534232,5534512,7699
chr7,5565000,5570000,chr7,5570000,5575000,12,1.77913911032261e-48,0.987,5569219,5569940,5570090,5570455,693
chr7,5565000,5570000,chr7,5590000,5595000,7,8.04688237684647e-26,0.963,5569219,5569940,5592910,5593282,23516
chr7,5570000,5575000,chr7,5590000,5595000,8,7.94037690599641e-32,0.982,5570090,5570455,5592910,5593282,22823
chr7,5600000,5605000,chr7,5605000,5610000,21,4.9777960344018e-91,1,5603269,5603575,5609840,5610034,6515
chr7,5605000,5610000,chr7,5635000,5640000,11,2.14853595259763e-42,0.999,5609840,5610034,5635649,5635969,25872
chr7,5860000,5865000,chr7,5865000,5870000,15,1.75870691374545e-62,1,5862508,5862924,5867401,5867642,4805
chr7,6115000,6120000,chr7,6120000,6125000,27,1.8972652856317e-113,1,6116835,6117221,6120723,6121459,4063
chr7,6385000,6390000,chr7,6410000,6415000,7,5.29013746557856e-26,0.95,6388436,6388913,6413729,6414250,25315
chr7,6480000,6485000,chr7,6485000,6490000,29,2.17661301602306e-116,1,6483211,6483559,6488049,6488376,4827
chr7,6485000,6490000,chr7,6520000,6525000,10,1.73016928325407e-33,0.992,6488049,6488376,6523576,6523991,35571
chr7,6520000,6525000,chr7,6540000,6545000,15,3.2088827754632e-57,1,6523576,6523991,6543122,6543453,19504
chr7,66385000,66390000,chr7,66395000,66400000,8,3.07084014102398e-32,0.994,66385857,66386334,66395361,66395525,9347
chr7,73020000,73025000,chr7,73025000,73030000,16,8.50148703401132e-67,1,73021354,73021604,73027246,73027412,5850
chr7,73145000,73150000,chr7,73150000,73155000,12,1.2251363320962e-48,0.989,73149031,73149399,73153100,73153639,4154
chr7,73150000,73155000,chr7,73155000,73160000,26,1.91007396888988e-106,1,73153100,73153639,73157165,73157648,4037
chr7,73490000,73495000,chr7,73495000,73500000,11,3.30104654308898e-42,0.96,73493638,73493879,73497729,73498038,4125
chr7,73585000,73590000,chr7,73595000,73600000,11,2.76541112536259e-42,1,73588341,73589035,73598110,73598273,9503
chr7,73680000,73685000,chr7,73690000,73695000,7,4.30878782586295e-28,0.933,73684310,73684539,73693859,73694283,9646
chr7,75820000,75825000,chr7,75830000,75835000,7,2.5241072681487e-29,0.953,75821213,75821454,75831025,75831265,9811
chr7,75930000,75935000,chr7,75940000,75945000,8,6.26186267176345e-30,0.982,75931725,75932112,75943576,75943899,11819
chr7,75930000,75935000,chr7,75945000,75950000,7,2.53798292555264e-26,0.96,75931725,75932112,75947449,75947762,15687
chr7,75940000,75945000,chr7,75945000,75950000,26,7.27285495924606e-106,1,75943576,75943899,75947449,75947762,3868
chr7,76000000,76005000,chr7,76005000,76010000,21,1.47083481217267e-87,1,76002594,76002843,76009097,76009412,6536
chr7,76005000,76010000,chr7,76020000,76025000,9,1.12157756701895e-33,0.995,76009097,76009412,76022397,76022712,13300
chr7,7680000,7685000,chr7,7690000,7695000,12,2.22383484466406e-44,1,7679816,7680506,7693245,7693475,13199
chr7,7690000,7695000,chr7,7700000,7705000,7,9.48709934974429e-27,0.949,7693245,7693475,7702244,7702454,8989
chr7,91875000,91880000,chr7,91885000,91890000,11,7.51796621563366e-45,1,91874731,91875478,91889784,91889979,14777
chr7,94135000,94140000,chr7,94140000,94145000,26,9.18486840509692e-112,1,94139211,94139733,94139937,94140180,586
chr7,97870000,97875000,chr7,97875000,97880000,12,5.80514683201857e-51,0.987,97870741,97870960,97875119,97875476,4447
chr7,97910000,97915000,chr7,97915000,97920000,12,6.23852523677396e-53,0.989,97910402,97910584,97915543,97915896,5226
chr7,97980000,97985000,chr7,97985000,97990000,16,1.93984099609545e-67,1,97983744,97984172,97987067,97987244,3197
chr7,98030000,98035000,chr7,98045000,98050000,11,5.76374145188787e-41,1,98030171,98030792,98048123,98048570,17865
chr7,98045000,98050000,chr7,98050000,98055000,29,4.26394372509124e-110,1,98048123,98048570,98050304,98050597,2104
chr7,98050000,98055000,chr7,98060000,98065000,8,8.48540118429377e-30,0.988,98050304,98050597,98062678,98062887,12332
chr7,98920000,98925000,chr7,98925000,98930000,33,4.5538102125878e-141,1,98923251,98923744,98928172,98928550,4863
chr7,99005000,99010000,chr7,99035000,99040000,7,3.96475341681901e-25,0.952,99005957,99006710,99036208,99036662,30101
chr7,99060000,99065000,chr7,99065000,99070000,30,6.06116278158104e-129,1,99063444,99064254,99069017,99069282,5300
chr7,99145000,99150000,chr7,99155000,99160000,8,9.00220917171197e-30,0.983,99149624,99149875,99155741,99156417,6329
chr7,99155000,99160000,chr7,99160000,99165000,30,4.32676719520875e-130,1,99155741,99156417,99160545,99160788,4587
chr7,99675000,99680000,chr7,99685000,99690000,12,5.98727426990513e-45,1,99679187,99679697,99686318,99686959,7196
chr7,99715000,99720000,chr7,99720000,99725000,57,4.49480004474086e-232,1,99716643,99717382,99724363,99724963,7650
chr8,101155000,101160000,chr8,101160000,101165000,13,1.82920558294256e-52,0.996,101156198,101156460,101162611,101163028,6490
chr8,101570000,101575000,chr8,101575000,101580000,28,1.38408168284567e-116,1,101571783,101572216,101576226,101576554,4390
chr8,101690000,101695000,chr8,101695000,101700000,20,1.68954403623885e-81,1,101693084,101693437,101696584,101696848,3455
chr8,101845000,101850000,chr8,101855000,101860000,8,4.14672293692482e-28,0.983,101847741,101848016,101859346,101860028,11808
chr8,101880000,101885000,chr8,101890000,101895000,8,4.50930035795063e-30,0.98,101880668,101881524,101894219,101894556,13291
chr8,101890000,101895000,chr8,101910000,101915000,7,3.34692347458666e-25,0.924,101894219,101894556,101912628,101913010,18431
chr8,101910000,101915000,chr8,101920000,101925000,12,1.5363106638272e-43,1,101912628,101913010,101920775,101921111,8124
chr8,102075000,102080000,chr8,102085000,102090000,16,4.67769044478151e-60,1,102075076,102075419,102088545,102088816,13433
chr8,102170000,102175000,chr8,102175000,102180000,13,1.55822735500295e-51,0.994,102171086,102172020,102178664,102179008,7283
chr8,102485000,102490000,chr8,102500000,102505000,11,1.41133035488433e-38,1,102486479,102486746,102504129,102505121,18012
chr8,103915000,103920000,chr8,103920000,103925000,18,1.01434890146178e-71,1,103918437,103918850,103922007,103922386,3553
chr8,104380000,104385000,chr8,104385000,104390000,27,2.03779960342877e-114,1,104384347,104384779,104385495,104385698,1033
chr8,10440000,10445000,chr8,10445000,10450000,16,6.89711890335734e-70,1,10444869,10445107,10447695,10447969,2844
chr8,107070000,107075000,chr8,107090000,107095000,11,7.05151669819476e-39,0.998,107072580,107072878,107093252,107093510,20652
chr8,110650000,110655000,chr8,110655000,110660000,17,4.67428706542973e-66,1,110651854,110652081,110656460,110657296,4910
chr8,11710000,11715000,chr8,11720000,11725000,9,1.19420495864803e-34,0.991,11711344,11711812,11720089,11720277,8605
chr8,11710000,11715000,chr8,11755000,11760000,10,8.8114588634527e-38,0.989,11711344,11711812,11759770,11760181,48397
chr8,121960000,121965000,chr8,121965000,121970000,10,2.45944400267976e-41,0.901,121963453,121963704,121968992,121969203,5519
chr8,123580000,123585000,chr8,123585000,123590000,37,3.34631149084524e-147,1,123584524,123584842,123588003,123588354,3495
chr8,123585000,123590000,chr8,123650000,123655000,8,4.00487324286537e-26,0.915,123588003,123588354,123651155,123651603,63200
chr8,123650000,123655000,chr8,123690000,123695000,7,1.81353941063387e-23,0.909,123651155,123651603,123691083,123691361,39843
chr8,123690000,123695000,chr8,123700000,123705000,12,7.2166651003099e-42,1,123691083,123691361,123701959,123702176,10845
chr8,124050000,124055000,chr8,124080000,124085000,8,1.8465246072363e-26,0.973,124053931,124054848,124084536,124085179,30468
chr8,124160000,124165000,chr8,124170000,124175000,7,3.59213474453488e-25,0.911,124161254,124161731,124172732,124172990,11368
chr8,124525000,124530000,chr8,124540000,124545000,9,1.56603322695484e-32,0.997,124529093,124529507,124540468,124540672,11270
chr8,125460000,125465000,chr8,125485000,125490000,13,5.96938103373343e-42,0.999,125462377,125463337,125486286,125487830,24201
chr8,126120000,126125000,chr8,126130000,126135000,14,1.3040330470216e-47,1,126123068,126123544,126131313,126131657,8179
chr8,126130000,126135000,chr8,126135000,126140000,55,9.49157897395871e-204,1,126131313,126131657,126137542,126138522,6547
chr8,126130000,126135000,chr8,126140000,126145000,14,7.37226435798532e-45,1,126131313,126131657,126140770,126141108,9454
chr8,126135000,126140000,chr8,126140000,126145000,53,3.03420276112553e-193,1,126137542,126138522,126140770,126141108,2907
chr8,126135000,126140000,chr8,126225000,126230000,14,1.13006396490543e-43,0.986,126137542,126138522,126226350,126226795,88540
chr8,126140000,126145000,chr8,126230000,126235000,9,1.63771467752099e-28,0.904,126140770,126141108,126231411,126231824,90678
chr8,126200000,126205000,chr8,126225000,126230000,8,4.1030341078268e-26,0.975,126204013,126204451,126226350,126226795,22340
chr8,126225000,126230000,chr8,126230000,126235000,48,2.03216453465714e-180,1,126226350,126226795,126231411,126231824,5045
chr8,126225000,126230000,chr8,126280000,126285000,8,2.35166743066233e-23,0.914,126226350,126226795,126283644,126284065,57282
chr8,126230000,126235000,chr8,126240000,126245000,11,1.11425702936645e-38,1,126231411,126231824,126242931,126243168,11432
chr8,126230000,126235000,chr8,126280000,126285000,9,5.30020234725256e-28,0.965,126231411,126231824,126283644,126284065,52237
chr8,126270000,126275000,chr8,126280000,126285000,17,1.37833241449472e-56,1,126272279,126272530,126283644,126284065,11450
chr8,126270000,126275000,chr8,126285000,126290000,14,2.87152345738935e-47,1,126272279,126272530,126286071,126286519,13890
chr8,126280000,126285000,chr8,126285000,126290000,49,2.31101302020129e-178,1,126283644,126284065,126286071,126286519,2440
chr8,126280000,126285000,chr8,126290000,126295000,11,1.37945686977472e-35,1,126283644,126284065,126290429,126290798,6759
chr8,126285000,126290000,chr8,126290000,126295000,23,6.50495160414488e-83,1,126286071,126286519,126290429,126290798,4318
chr8,126375000,126380000,chr8,126390000,126395000,10,7.02597797391612e-34,0.996,126375069,126375300,126391117,126391480,16114
chr8,126390000,126395000,chr8,126440000,126445000,8,1.02821437066585e-24,0.92,126391117,126391480,126441399,126442807,50804
chr8,126440000,126445000,chr8,126450000,126455000,8,2.35715948967224e-24,0.964,126441399,126442807,126451860,126452199,9926
chr8,126450000,126455000,chr8,126460000,126465000,19,3.14289254549109e-66,1,126451860,126452199,126464237,126464566,12372
chr8,126510000,126515000,chr8,126525000,126530000,21,4.49402508969911e-72,1,126510493,126510917,126525288,126525696,14787
chr8,126565000,126570000,chr8,126575000,126580000,11,2.77871998083886e-39,1,126568513,126568911,126575723,126576033,7166
chr8,126565000,126570000,chr8,126605000,126610000,9,5.3295237578419e-30,0.985,126568513,126568911,126606071,126606647,37647
chr8,126605000,126610000,chr8,126610000,126615000,34,8.39812168241815e-128,1,126606071,126606647,126614770,126615039,8545
chr8,126610000,126615000,chr8,126645000,126650000,7,2.25042414644917e-23,0.923,126614770,126615039,126649657,126649979,34913
chr8,126610000,126615000,chr8,126650000,126655000,11,2.91262897771534e-39,0.997,126614770,126615039,126650105,126650371,35333
chr8,126645000,126650000,chr8,126650000,126655000,22,2.14612510735354e-85,1,126649657,126649979,126650105,126650371,420
chr8,126645000,126650000,chr8,126655000,126660000,13,4.63166750122029e-43,1,126649657,126649979,126656585,126657114,7031
chr8,126645000,126650000,chr8,126660000,126665000,8,3.60402117558291e-26,0.97,126649657,126649979,126660286,126660584,10617
chr8,126650000,126655000,chr8,126655000,126660000,34,2.95434125134083e-128,1,126650105,126650371,126656585,126657114,6611
chr8,126655000,126660000,chr8,126660000,126665000,71,1.0214370390872e-269,1,126656585,126657114,126660286,126660584,3585
chr8,126655000,126660000,chr8,126665000,126670000,26,7.95194759535697e-85,1,126656585,126657114,126667747,126668490,11269
chr8,126655000,126660000,chr8,126670000,126675000,11,2.19889879462974e-32,1,126656585,126657114,126671737,126672105,15071
chr8,126655000,126660000,chr8,126675000,126680000,10,8.4766939923724e-31,0.997,126656585,126657114,126676676,126677190,20083
chr8,126655000,126660000,chr8,126690000,126695000,19,3.30817526916318e-58,1,126656585,126657114,126692147,126692869,35658
chr8,126660000,126665000,chr8,126665000,126670000,61,1.37855060931062e-226,1,126660286,126660584,126667747,126668490,7683
chr8,126660000,126665000,chr8,126670000,126675000,18,8.0154510207109e-58,1,126660286,126660584,126671737,126672105,11486
chr8,126660000,126665000,chr8,126690000,126695000,16,1.01108518001373e-49,1,126660286,126660584,126692147,126692869,32073
chr8,126665000,126670000,chr8,126670000,126675000,82,3.27450974751792e-303,1,126667747,126668490,126671737,126672105,3802
chr8,126665000,126670000,chr8,126675000,126680000,20,7.41870350182931e-66,1,126667747,126668490,126676676,126677190,8814
chr8,126665000,126670000,chr8,126690000,126695000,35,1.08057764027316e-114,1,126667747,126668490,126692147,126692869,24389
chr8,126665000,126670000,chr8,126705000,126710000,8,1.13507914406106e-24,0.95,126667747,126668490,126708962,126709307,41016
chr8,126670000,126675000,chr8,126675000,126680000,56,3.39333308905851e-206,1,126671737,126672105,126676676,126677190,5012
chr8,126670000,126675000,chr8,126690000,126695000,34,2.30032753934182e-110,1,126671737,126672105,126692147,126692869,20587
chr8,126670000,126675000,chr8,126705000,126710000,8,1.61756647945041e-24,0.956,126671737,126672105,126708962,126709307,37213
chr8,126675000,126680000,chr8,126690000,126695000,20,3.37013632716984e-64,1,126676676,126677190,126692147,126692869,15575
chr8,126690000,126695000,chr8,126705000,126710000,9,2.64325894729518e-27,0.986,126692147,126692869,126708962,126709307,16626
chr8,127515000,127520000,chr8,127520000,127525000,20,4.34867352245346e-76,1,127518527,127519008,127522564,127522965,3997
chr8,128225000,128230000,chr8,128260000,128265000,8,2.42700664021633e-26,0.952,128227218,128227837,128264286,128264560,36895
chr8,128260000,128265000,chr8,128265000,128270000,50,7.00557962956682e-198,1,128264286,128264560,128265631,128266171,1478
chr8,128260000,128265000,chr8,128275000,128280000,12,3.77814018652343e-40,0.999,128264286,128264560,128277974,128278328,13728
chr8,128265000,128270000,chr8,128275000,128280000,15,9.26634543403632e-50,1,128265631,128266171,128277974,128278328,12250
chr8,128275000,128280000,chr8,128305000,128310000,9,2.65536764595103e-27,0.981,128277974,128278328,128306834,128307602,29067
chr8,128305000,128310000,chr8,128340000,128345000,9,5.55629741391583e-28,0.988,128306834,128307602,128344292,128344647,37251
chr8,128340000,128345000,chr8,128350000,128355000,21,1.17035222373251e-76,1,128344292,128344647,128352347,128352687,8047
chr8,128655000,128660000,chr8,128680000,128685000,10,2.54497318834299e-35,0.997,128658428,128658678,128680846,128681401,22570
chr8,128750000,128755000,chr8,128755000,128760000,62,1.4139158931542e-246,1,128754465,128754932,128755138,128755531,636
chr8,128805000,128810000,chr8,128820000,128825000,13,3.44679258399288e-45,1,128806573,128806888,128822504,128822800,15921
chr8,128860000,128865000,chr8,128865000,128870000,39,4.80089619478151e-159,1,128863739,128864056,128866229,128866744,2589
chr8,128865000,128870000,chr8,128870000,128875000,19,4.09902930987729e-78,1,128866229,128866744,128872011,128872328,5683
chr8,130690000,130695000,chr8,130695000,130700000,27,4.60194480998379e-102,1,130694276,130694631,130697768,130698257,3559
chr8,132040000,132045000,chr8,132045000,132050000,14,8.57823312626182e-56,0.999,132041065,132041295,132049186,132049442,8134
chr8,132855000,132860000,chr8,132865000,132870000,18,4.83181956607788e-63,1,132857610,132857931,132868940,132869351,11375
chr8,132900000,132905000,chr8,132915000,132920000,7,1.96717534797249e-24,0.952,132902863,132903137,132916112,132916792,13452
chr8,134215000,134220000,chr8,134220000,134225000,50,6.37737213534369e-208,1,134215153,134215494,134221589,134221891,6416
chr8,134245000,134250000,chr8,134250000,134255000,27,2.37976593620965e-108,1,134248554,134249008,134252256,134252427,3560
chr8,136460000,136465000,chr8,136465000,136470000,14,1.02428596432889e-54,0.998,136464636,136464824,136469578,136469779,4948
chr8,142085000,142090000,chr8,142090000,142095000,26,1.09243792994088e-105,1,142085720,142086259,142094419,142094778,8609
chr8,142165000,142170000,chr8,142170000,142175000,13,1.48563073817267e-50,0.995,142167204,142167714,142171013,142171311,3703
chr8,142355000,142360000,chr8,142375000,142380000,8,1.42995946068093e-31,0.981,142357055,142357287,142377194,142377460,20156
chr8,142395000,142400000,chr8,142400000,142405000,18,2.25590859426092e-79,1,142396930,142397130,142402017,142402239,5098
chr8,142395000,142400000,chr8,142440000,142445000,7,8.46277697870398e-29,0.933,142396930,142397130,142441636,142441844,44710
chr8,143525000,143530000,chr8,143530000,143535000,11,3.79099794603615e-48,0.967,143528849,143529162,143534085,143534432,5253
chr8,143525000,143530000,chr8,143550000,143555000,6,2.52974276727352e-23,0.922,143528849,143529162,143553261,143553591,24420
chr8,143750000,143755000,chr8,143755000,143760000,27,1.76330205103932e-110,1,143750932,143751629,143757378,143757989,6403
chr8,143755000,143760000,chr8,143795000,143800000,8,6.67532349856476e-28,0.963,143757378,143757989,143799316,143799868,41908
chr8,143850000,143855000,chr8,143855000,143860000,19,2.9420771631331e-83,1,143851144,143851408,143859039,143859441,7964
chr8,143855000,143860000,chr8,143860000,143865000,11,3.10658565323294e-46,0.972,143859039,143859441,143863888,143864212,4810
chr8,144680000,144685000,chr8,144690000,144695000,15,3.19578993675755e-61,1,144681103,144681339,144691360,144692031,10474
chr8,144690000,144695000,chr8,144695000,144700000,20,9.30330818970233e-82,1,144691360,144692031,144699527,144699984,8060
chr8,144695000,144700000,chr8,144700000,144705000,17,1.53328245863767e-72,1,144699527,144699984,144699991,144700196,338
chr8,144695000,144700000,chr8,144715000,144720000,9,9.15140322645308e-35,0.993,144699527,144699984,144717823,144718551,18431
chr8,144795000,144800000,chr8,144800000,144805000,15,1.17567042746387e-66,1,144798413,144798694,144804626,144804867,6193
chr8,144910000,144915000,chr8,144920000,144925000,9,7.13953570591029e-35,0.997,144911158,144911844,144922881,144923161,11520
chr8,144915000,144920000,chr8,144920000,144925000,13,1.26230544893412e-57,0.993,144918685,144918843,144922881,144923161,4257
chr8,145045000,145050000,chr8,145050000,145055000,18,2.49709448653852e-74,1,145048963,145049357,145050710,145051609,1999
chr8,145130000,145135000,chr8,145135000,145140000,22,1.26648301866885e-90,1,145133220,145133798,145137285,145137736,4001
chr8,145575000,145580000,chr8,145580000,145585000,12,3.16251379253311e-50,0.981,145578161,145578425,145581893,145582387,3847
chr8,145650000,145655000,chr8,145665000,145670000,10,3.63899369512446e-41,1,145653428,145654190,145669389,145669740,15755
chr8,145695000,145700000,chr8,145700000,145705000,56,4.51851162498686e-237,1,145697714,145698473,145703043,145703876,5366
chr8,145695000,145700000,chr8,145745000,145750000,11,3.06252112895322e-37,0.993,145697714,145698473,145747305,145748833,49975
chr8,145740000,145745000,chr8,145745000,145750000,44,3.14892352647779e-180,1,145743066,145743509,145747305,145748833,4781
chr8,146015000,146020000,chr8,146020000,146025000,15,1.51092835210589e-62,1,146017328,146018080,146024029,146024466,6543
chr8,1700000,1705000,chr8,1710000,1715000,10,6.34058622046168e-41,0.999,1703719,1704102,1711223,1711535,7468
chr8,17770000,17775000,chr8,17780000,17785000,7,9.11618707793003e-25,0.927,17770058,17770428,17779972,17780760,10123
chr8,19670000,19675000,chr8,19675000,19680000,17,5.6731846831303e-72,1,19674544,19675114,19675307,19675817,733
chr8,22085000,22090000,chr8,22090000,22095000,18,2.10196055483664e-77,1,22085120,22085588,22094816,22095110,9609
chr8,22090000,22095000,chr8,22100000,22105000,11,1.07816570634866e-40,0.997,22094816,22095110,22102340,22103063,7738
chr8,22415000,22420000,chr8,22420000,22425000,20,7.43957111482129e-84,1,22419341,22419623,22423627,22424000,4331
